time,latitude,longitude,depth,magnitude,place
2017-03-14 11:07:15.310,39.2516,73.4677,41.22,5.0,"108 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2017-03-07 09:49:44.210,38.3236,73.1368,128.68,4.3,"74 km WNW of Murghob, Tajikistan"
2017-03-06 02:44:00.340,37.0511,73.5041,,,"106 km E of Khand?d, Afghanistan"
2017-02-28 13:42:18.750,37.6873,72.101,127.1,5.2,"53 km ENE of Khorugh, Tajikistan"
2017-02-21 10:24:48.560,39.0404,70.092,10.0,4.7,"6 km WNW of Novobod, Tajikistan"
2017-02-15 16:43:46.290,38.0361,72.429,126.62,,"98 km NE of Khorugh, Tajikistan"
2017-02-15 07:50:27.570,38.2031,72.889,119.56,4.7,"94 km W of Murghob, Tajikistan"
2017-02-07 09:56:03.670,39.4288,74.3496,35.0,4.1,"141 km W of Kashgar, China"
2017-02-07 02:18:17.050,41.8189,71.5584,39.95,4.5,"39 km NNW of Kerben, Kyrgyzstan"
2017-02-06 07:44:41.470,38.4506,73.2384,131.53,4.2,"70 km WNW of Murghob, Tajikistan"
2017-02-04 22:26:55.000,39.5132,73.5147,10.0,4.2,"107 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-02-03 04:36:12.930,40.1745,70.8094,21.9,4.7,"12 km N of Batken, Kyrgyzstan"
2017-02-01 23:12:28.460,38.5576,73.1269,115.78,4.1,"85 km WNW of Murghob, Tajikistan"
2017-01-28 13:03:00.390,39.1137,74.5363,47.3,4.4,"115 km NNE of Murghob, Tajikistan"
2017-01-26 00:44:25.390,37.3601,72.1364,224.37,4.5,"48 km NNW of Khand?d, Afghanistan"
2017-01-24 20:08:51.230,37.4409,71.6981,,4.0,"13 km ESE of Khorugh, Tajikistan"
2017-01-24 18:42:01.760,38.4034,76.7229,,4.5,"45 km W of Shache, China"
2017-01-23 01:40:51.990,40.1929,71.9592,20.81,4.5,"11 km S of Quvasoy, Uzbekistan"
2017-01-20 09:54:06.770,38.2914,76.7293,37.17,5.3,"46 km WSW of Shache, China"
2017-01-18 18:04:20.160,40.541,77.7424,10.0,4.6,"177 km SE of Naryn, Kyrgyzstan"
2017-01-15 13:18:10.190,38.9043,70.6922,6.01,4.6,"30 km ESE of Rasht, Tajikistan"
2017-01-09 07:44:09.050,38.8301,70.3882,10.0,4.3,"22 km S of Rasht, Tajikistan"
2017-01-07 08:36:14.720,39.4928,73.4065,35.96,4.5,"97 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-01-03 14:19:45.080,39.2661,72.3446,41.76,4.5,"33 km S of Kyzyl-Eshme, Kyrgyzstan"
2016-12-27 08:45:05.300,37.5259,72.4873,,4.4,"65 km NNE of Khand?d, Afghanistan"
2016-12-25 13:47:57.720,42.1937,79.4332,27.51,4.2,"82 km ESE of Ak-Suu, Kyrgyzstan"
2016-12-20 16:03:20.180,39.0002,72.6409,35.0,4.3,"70 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2016-12-19 10:57:26.550,39.2391,74.0906,10.0,4.9,"119 km N of Murghob, Tajikistan"
2016-12-18 05:54:54.240,43.2855,75.0643,11.54,4.5,"39 km NE of Georgiyevka, Kazakhstan"
2016-12-17 05:25:27.300,41.1486,72.8576,33.27,4.4,"15 km NE of Bazar-Korgon, Kyrgyzstan"
2016-12-13 22:46:37.720,39.374,72.7749,10.0,,"48 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-12-13 08:11:52.500,39.2603,74.0601,10.0,4.8,"121 km N of Murghob, Tajikistan"
2016-12-12 14:24:05.010,39.4878,72.8915,52.51,4.4,"54 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-12-12 05:32:10.430,39.2679,74.3328,10.0,4.4,"125 km NNE of Murghob, Tajikistan"
2016-12-11 23:47:25.950,37.4749,71.6641,,4.6,"9 km E of Khorugh, Tajikistan"
2016-12-11 14:21:05.660,39.1491,74.708,,4.6,"116 km WSW of Kashgar, China"
2016-12-11 03:36:26.560,39.2339,74.5611,10.0,4.6,"125 km WSW of Kashgar, China"
2016-12-06 15:08:54.250,39.2112,74.2385,59.44,4.3,"117 km NNE of Murghob, Tajikistan"
2016-12-06 13:19:31.630,38.8983,70.5712,,4.5,"22 km SE of Rasht, Tajikistan"
2016-12-05 07:02:26.470,39.1066,74.4577,58.42,4.4,"112 km NNE of Murghob, Tajikistan"
2016-12-05 01:15:14.930,39.2952,74.164,10.0,,"126 km N of Murghob, Tajikistan"
2016-12-04 03:56:25.930,39.3235,74.2514,51.55,4.3,"130 km N of Murghob, Tajikistan"
2016-12-04 03:27:26.530,39.2371,74.2008,59.28,4.1,"120 km N of Murghob, Tajikistan"
2016-12-03 07:42:44.960,39.3341,73.9946,54.93,4.4,"129 km N of Murghob, Tajikistan"
2016-11-29 22:15:50.600,39.3115,74.064,10.0,4.4,"126 km N of Murghob, Tajikistan"
2016-11-29 13:37:23.100,38.8657,70.7886,10.0,4.6,"40 km ESE of Rasht, Tajikistan"
2016-11-28 05:46:04.320,39.2964,74.1808,10.0,4.6,"126 km N of Murghob, Tajikistan"
2016-11-27 16:43:37.540,39.2353,74.5186,10.0,4.6,"127 km NNE of Murghob, Tajikistan"
2016-11-27 05:06:43.430,39.3889,74.0507,10.0,4.5,"135 km N of Murghob, Tajikistan"
2016-11-27 00:29:31.150,39.2589,74.129,10.0,4.2,"121 km N of Murghob, Tajikistan"
2016-11-26 19:46:43.520,39.098,74.4524,,4.4,"111 km NNE of Murghob, Tajikistan"
2016-11-26 10:23:47.130,39.2872,74.3297,10.0,4.3,"127 km NNE of Murghob, Tajikistan"
2016-11-26 10:08:01.630,39.2451,74.2226,10.0,4.6,"121 km N of Murghob, Tajikistan"
2016-11-26 09:23:26.200,39.2848,74.2581,10.0,5.1,"126 km NNE of Murghob, Tajikistan"
2016-11-26 08:46:15.730,39.292,73.9149,,4.4,"124 km N of Murghob, Tajikistan"
2016-11-26 07:42:55.950,39.2688,73.826,10.0,4.2,"122 km N of Murghob, Tajikistan"
2016-11-26 04:38:20.650,39.1579,74.3785,10.0,4.3,"115 km NNE of Murghob, Tajikistan"
2016-11-25 23:12:44.520,39.2614,74.0438,10.0,4.4,"121 km N of Murghob, Tajikistan"
2016-11-25 20:58:21.300,39.1881,74.2447,,4.9,"115 km NNE of Murghob, Tajikistan"
2016-11-25 20:37:30.990,39.2655,73.9901,10.0,4.2,"121 km N of Murghob, Tajikistan"
2016-11-25 19:46:19.530,39.2383,74.3045,10.0,4.3,"122 km NNE of Murghob, Tajikistan"
2016-11-25 18:37:35.630,39.1788,73.8549,10.0,4.4,"112 km N of Murghob, Tajikistan"
2016-11-25 16:12:07.150,39.4121,74.2329,10.0,4.3,"139 km N of Murghob, Tajikistan"
2016-11-25 15:26:45.960,39.1904,73.9606,10.0,4.8,"113 km N of Murghob, Tajikistan"
2016-11-25 15:16:25.700,39.193,74.0517,10.0,4.5,"113 km N of Murghob, Tajikistan"
2016-11-25 14:47:12.170,39.0945,74.4195,10.0,4.5,"109 km NNE of Murghob, Tajikistan"
2016-11-25 14:40:03.540,39.3566,73.9707,10.0,5.1,"131 km N of Murghob, Tajikistan"
2016-11-25 14:24:30.710,39.2732,73.9776,17.0,6.6,"122 km N of Murghob, Tajikistan"
2016-11-25 14:18:59.750,39.1868,73.9162,,5.2,"112 km N of Murghob, Tajikistan"
2016-11-24 18:54:38.770,39.1949,73.3131,51.0,4.1,"98 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-11-21 14:08:53.470,37.5921,72.27,199.5,4.4,"64 km E of Khorugh, Tajikistan"
2016-11-19 02:01:22.620,38.8139,70.2103,,4.2,"22 km ESE of Darband, Tajikistan"
2016-11-18 15:16:42.340,41.2764,76.7588,14.22,4.1,"66 km ESE of Naryn, Kyrgyzstan"
2016-11-15 17:03:56.050,37.5322,72.2208,194.56,4.2,"59 km E of Khorugh, Tajikistan"
2016-11-14 02:07:31.690,40.5728,73.3072,,4.4,"21 km S of Uzgen, Kyrgyzstan"
2016-11-02 10:46:41.990,38.2062,73.4623,157.79,4.4,"44 km W of Murghob, Tajikistan"
2016-10-30 15:18:58.710,38.4792,73.7265,121.1,4.2,"40 km NNW of Murghob, Tajikistan"
2016-10-23 22:32:25.990,39.2482,71.6643,16.54,4.6,"12 km E of Karakenja, Tajikistan"
2016-10-21 23:31:28.840,37.2854,71.9225,201.93,4.5,"39 km SE of Khorugh, Tajikistan"
2016-10-16 01:46:47.090,37.5941,71.6666,98.85,4.0,"15 km NE of Khorugh, Tajikistan"
2016-10-15 03:50:49.520,39.4318,73.4508,42.23,4.2,"102 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-10-05 23:44:47.290,37.4245,72.2761,219.21,4.2,"52 km N of Khand?d, Afghanistan"
2016-10-05 20:03:23.060,37.3113,71.9289,197.57,,"38 km ESE of Khorugh, Tajikistan"
2016-09-27 05:12:40.430,36.9956,73.1955,,4.5,"78 km E of Khand?d, Afghanistan"
2016-09-20 09:42:33.230,37.6217,71.8373,,4.5,"29 km ENE of Khorugh, Tajikistan"
2016-09-20 05:16:50.820,39.2734,71.4334,10.0,4.1,"8 km WNW of Karakenja, Tajikistan"
2016-09-06 11:07:20.410,39.5067,73.1768,,,"78 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-20 20:34:58.710,40.9193,72.7863,,4.0,"13 km SSE of Bazar-Korgon, Kyrgyzstan"
2016-08-19 22:32:11.010,38.4254,70.5765,10.0,4.2,"59 km NE of M?’minobod, Tajikistan"
2016-08-19 20:01:26.410,37.3981,71.8017,,4.2,"24 km ESE of Khorugh, Tajikistan"
2016-08-19 18:29:10.360,39.2968,72.9912,,4.3,"68 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-14 15:11:39.700,38.9311,72.4225,,4.7,"71 km SSE of Daroot-Korgon, Kyrgyzstan"
2016-08-14 15:05:20.900,38.7689,72.5262,4.75,5.0,"91 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-14 01:24:25.280,39.4754,73.0558,37.73,,"68 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-13 07:20:16.280,39.4525,73.5403,10.0,4.3,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-13 00:04:59.060,39.3904,73.3957,10.0,,"98 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-12 18:01:01.340,40.7145,78.2856,39.01,5.2,"158 km W of Aykol, China"
2016-08-12 12:15:11.160,39.3479,73.3231,10.0,4.4,"93 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-12 02:07:03.120,39.3594,73.5121,10.0,4.5,"109 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-11 13:50:56.910,37.6106,71.7379,112.72,4.4,"21 km NE of Khorugh, Tajikistan"
2016-08-10 12:44:03.090,39.516,73.5442,10.0,,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-09 13:06:41.860,39.5593,73.5442,10.0,,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-06 17:00:38.350,38.771,70.6816,11.83,4.5,"39 km SE of Rasht, Tajikistan"
2016-08-05 04:34:05.900,39.4629,73.5259,10.0,,"108 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-04 23:42:17.190,38.8748,72.3742,,4.7,"76 km S of Daroot-Korgon, Kyrgyzstan"
2016-08-04 21:54:59.910,38.7359,72.7329,24.36,4.4,"100 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-04 21:36:45.750,38.6991,72.3503,51.46,4.4,"93 km SE of Karakenja, Tajikistan"
2016-08-04 21:34:41.080,38.7843,72.3745,45.44,4.5,"86 km S of Daroot-Korgon, Kyrgyzstan"
2016-08-02 23:06:18.820,39.462,73.323,45.57,4.3,"91 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-01 13:26:35.400,39.9457,78.0176,52.35,4.4,"181 km ENE of Kashgar, China"
2016-08-01 08:00:14.980,41.7061,72.9395,42.46,4.5,"18 km S of Toktogul, Kyrgyzstan"
2016-07-28 22:51:11.280,38.1605,72.8734,,4.4,"95 km W of Murghob, Tajikistan"
2016-07-27 23:27:44.850,39.4543,73.3421,10.0,4.6,"92 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-27 04:19:57.640,39.4224,73.2913,28.01,4.0,"89 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-26 21:51:46.500,38.3311,75.5518,,4.4,"132 km SSW of Kashgar, China"
2016-07-25 09:04:31.480,40.7848,78.3437,10.0,4.7,"152 km W of Aykol, China"
2016-07-22 23:33:36.230,39.4835,73.3064,10.0,4.3,"89 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-22 22:13:35.420,37.5308,72.248,,4.2,"61 km E of Khorugh, Tajikistan"
2016-07-21 05:29:20.940,39.4789,73.5391,15.55,4.9,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-20 12:55:25.660,39.4054,73.4028,10.0,,"98 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-19 12:32:55.920,41.5549,79.0058,10.0,5.1,"112 km SSE of Ak-Suu, Kyrgyzstan"
2016-07-19 03:19:21.910,37.284,71.9435,202.86,4.4,"41 km ESE of Khorugh, Tajikistan"
2016-07-18 03:06:50.000,39.4817,71.8046,,4.5,"35 km WSW of Daroot-Korgon, Kyrgyzstan"
2016-07-18 02:12:08.550,38.3314,73.0274,123.19,4.3,"84 km WNW of Murghob, Tajikistan"
2016-07-18 00:12:50.760,41.5472,79.0619,10.0,4.2,"109 km WNW of Aksu, China"
2016-07-14 06:53:29.840,39.4563,73.4252,10.0,4.6,"99 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-09 16:37:01.070,39.8921,78.1312,22.58,4.7,"180 km NNE of Shache, China"
2016-07-08 12:10:25.850,38.0322,72.7913,10.0,4.5,"104 km W of Murghob, Tajikistan"
2016-07-05 21:00:21.820,39.4658,73.5218,,4.4,"108 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-05 15:52:03.300,38.2465,73.7141,149.1,4.3,"23 km WNW of Murghob, Tajikistan"
2016-07-05 12:16:02.330,39.4251,73.2126,10.0,4.5,"82 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-05 02:52:49.510,39.473,73.4987,,,"106 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-04 21:02:40.910,39.5987,73.066,22.22,4.3,"68 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-04 02:24:20.490,39.4168,73.4673,10.0,4.7,"104 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-03 15:56:44.790,39.4712,73.4743,,4.4,"103 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-03 08:09:06.030,37.6204,72.1034,126.76,4.3,"50 km ENE of Khorugh, Tajikistan"
2016-07-01 14:58:54.750,38.8808,70.5594,10.0,5.0,"22 km SE of Rasht, Tajikistan"
2016-07-01 11:01:14.270,39.4009,73.8065,15.66,4.3,"133 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-01 10:57:49.870,39.3642,73.4765,10.0,4.3,"106 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-07-01 04:19:48.510,39.4589,73.3502,10.0,4.3,"93 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-30 07:09:43.430,38.3665,72.9552,,4.5,"91 km WNW of Murghob, Tajikistan"
2016-06-29 11:23:52.180,39.5221,73.4857,10.0,4.4,"104 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-29 09:40:22.400,39.4983,73.5917,10.0,4.2,"113 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-29 08:08:14.350,39.4279,73.3766,,5.1,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 22:57:52.240,39.4725,73.3906,10.0,4.4,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 21:38:04.390,39.4745,73.341,13.59,5.5,"92 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 15:09:54.000,39.3883,73.7692,10.0,4.4,"130 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 12:43:16.550,39.487,73.387,17.77,4.8,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 09:07:16.140,39.3754,73.5926,10.0,4.5,"115 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 08:38:19.540,39.4678,73.2877,10.0,,"88 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 21:54:39.010,39.4237,73.5626,10.0,4.4,"112 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 19:29:32.890,39.4026,73.7164,10.0,4.9,"125 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 19:28:49.490,39.4606,73.5842,10.0,,"113 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 16:33:18.780,39.5213,73.2819,10.0,4.0,"86 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 15:53:12.230,39.4592,73.6412,10.0,4.3,"118 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 14:53:20.220,39.4934,73.0547,10.0,4.2,"67 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 14:44:09.010,39.633,73.7798,10.0,,"121 km SE of Nookat, Kyrgyzstan"
2016-06-27 13:28:36.530,39.6123,73.4037,,4.3,"97 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 12:59:15.590,39.4256,73.4529,10.0,4.4,"102 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 12:38:15.800,39.403,73.5453,10.0,4.5,"111 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 07:34:13.270,39.4567,73.6269,10.0,4.5,"117 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 06:25:37.740,39.4202,73.298,9.62,4.6,"89 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 05:45:24.000,39.5074,73.4823,10.0,4.4,"104 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 05:08:23.080,39.4426,73.4941,21.61,4.3,"106 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 02:55:02.360,39.5189,73.3143,10.0,4.3,"89 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 02:32:07.880,39.3888,73.5866,10.0,4.4,"114 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 00:37:52.230,39.4688,73.2474,10.0,4.3,"84 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 23:37:48.040,39.4764,73.5807,10.0,4.3,"113 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 23:12:05.460,39.4817,73.1259,10.0,4.1,"74 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 21:16:44.630,39.6393,73.3867,10.0,4.3,"95 km SE of Nookat, Kyrgyzstan"
2016-06-26 20:00:36.780,39.5109,73.4509,10.0,4.3,"101 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 18:51:12.650,39.4425,73.3019,10.0,4.4,"89 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 16:19:01.910,39.451,73.7393,10.0,4.2,"126 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 16:09:18.150,39.5087,73.6454,10.0,4.3,"118 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 16:02:01.240,39.5267,73.5456,,4.4,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 15:48:12.340,39.5119,73.7082,10.0,4.4,"123 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 15:06:29.530,39.3053,73.7919,10.0,4.1,"126 km N of Murghob, Tajikistan"
2016-06-26 14:58:16.600,39.454,73.5017,,4.4,"106 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 14:43:27.860,39.2996,73.8362,10.0,4.3,"125 km N of Murghob, Tajikistan"
2016-06-26 14:40:22.150,39.5976,73.4219,10.0,4.3,"98 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 14:21:36.830,39.643,73.367,10.0,4.1,"94 km SE of Nookat, Kyrgyzstan"
2016-06-26 14:16:00.170,39.4635,73.4408,10.0,,"101 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 13:46:20.790,39.5103,73.454,,4.3,"101 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 13:18:27.920,39.5331,73.2627,,4.4,"85 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 12:50:05.150,39.4051,73.6014,10.0,4.4,"115 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 12:30:36.780,39.5921,73.2301,10.0,4.4,"82 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 12:21:58.340,39.425,73.3826,10.0,4.3,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 12:16:11.600,39.2509,73.5036,10.0,4.3,"111 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 12:08:12.310,39.4159,73.9782,,,"138 km N of Murghob, Tajikistan"
2016-06-26 12:03:23.200,39.4727,73.8062,10.0,4.5,"132 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:56:51.320,39.3673,73.3647,,4.2,"96 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:46:08.050,39.2913,73.4902,10.0,4.5,"109 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:43:15.250,39.299,73.4515,10.0,4.5,"105 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:40:48.870,39.3387,73.613,10.0,4.6,"118 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:35:28.100,39.6441,73.562,,4.6,"106 km SE of Nookat, Kyrgyzstan"
2016-06-26 11:32:46.110,39.4381,73.7349,10.0,4.8,"126 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:30:22.160,39.4451,73.6218,10.0,4.9,"116 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:28:27.990,39.4074,73.5245,10.0,,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:25:13.460,39.4021,73.2075,10.0,4.9,"82 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:17:11.280,39.4793,73.3388,13.0,6.4,"92 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 01:02:50.650,38.7001,73.3176,10.0,4.1,"81 km NW of Murghob, Tajikistan"
2016-06-25 10:33:37.080,39.4753,73.684,10.0,4.1,"121 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-22 13:22:24.170,38.3415,75.5163,130.43,,"131 km SSW of Kashgar, China"
2016-06-16 06:49:39.750,38.9135,70.5527,,4.3,"20 km SE of Rasht, Tajikistan"
2016-06-10 23:11:18.920,37.563,71.8189,118.54,4.6,"24 km ENE of Khorugh, Tajikistan"
2016-06-06 04:26:02.220,37.9035,72.5251,10.0,4.5,Tajikistan
2016-06-04 01:12:44.010,38.575,72.0258,10.0,4.1,"85 km SSE of Karakenja, Tajikistan"
2016-06-02 19:17:09.210,40.54,71.5417,27.05,4.3,"12 km NNE of Hamza, Uzbekistan"
2016-05-26 00:30:13.020,41.1279,72.4029,35.4,4.3,"12 km NW of Kochkor-Ata, Kyrgyzstan"
2016-05-17 00:24:31.480,39.6181,75.6198,10.0,4.1,"35 km WNW of Kashgar, China"
2016-05-15 17:02:26.740,39.7699,75.6205,10.0,4.6,"45 km NW of Kashgar, China"
2016-05-15 16:59:10.790,39.7951,75.3554,10.0,,"65 km WNW of Kashgar, China"
2016-05-04 09:51:49.780,38.1877,74.1795,165.73,4.3,"18 km E of Murghob, Tajikistan"
2016-05-04 00:34:12.630,38.6034,73.8565,104.13,4.4,"49 km NNW of Murghob, Tajikistan"
2016-05-03 20:27:03.290,40.4222,77.7364,34.79,4.1,"182 km NE of Kashgar, China"
2016-04-30 23:20:43.150,38.1366,74.6378,133.28,,"58 km E of Murghob, Tajikistan"
2016-04-29 04:36:36.290,39.674,74.125,10.0,4.7,"southern Xinjiang, China"
2016-04-27 10:54:33.860,37.3528,72.0592,,4.1,"47 km ESE of Khorugh, Tajikistan"
2016-04-26 09:33:58.680,39.6698,75.2934,44.05,4.3,"63 km WNW of Kashgar, China"
2016-04-16 02:39:32.280,40.997,70.9877,,4.8,"17 km NW of Pop, Uzbekistan"
2016-04-13 09:50:42.990,37.386,71.8263,,4.1,"26 km ESE of Khorugh, Tajikistan"
2016-04-09 16:19:33.390,39.4784,73.3895,46.95,4.7,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-04-08 21:38:10.580,37.5163,72.2869,,4.1,"62 km N of Khand?d, Afghanistan"
2016-04-05 07:49:47.290,37.2786,71.9275,152.99,4.0,"40 km SE of Khorugh, Tajikistan"
2016-04-04 11:05:36.960,39.2092,73.4487,58.04,4.2,"108 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-03-24 08:37:36.470,38.9584,70.7476,10.0,4.9,"33 km ESE of Rasht, Tajikistan"
2016-03-21 05:32:27.510,37.775,72.5131,10.0,4.3,"90 km ENE of Khorugh, Tajikistan"
2016-03-20 13:18:28.050,37.5144,72.1641,,4.2,"54 km E of Khorugh, Tajikistan"
2016-03-18 16:11:00.160,38.0233,72.4114,10.0,5.6,"96 km NE of Khorugh, Tajikistan"
2016-03-10 05:43:36.130,40.0522,78.1508,10.0,4.1,"195 km WSW of Aykol, China"
2016-03-08 22:41:48.670,38.3253,75.5661,124.53,4.1,"132 km SSW of Kashgar, China"
2016-03-07 03:57:11.060,38.3252,73.9797,,4.2,"17 km N of Murghob, Tajikistan"
2016-02-29 18:37:58.470,37.5781,77.9369,10.0,4.3,"80 km WNW of Zangguy, China"
2016-02-20 12:56:38.180,38.0872,74.1415,183.05,4.5,"17 km ESE of Murghob, Tajikistan"
2016-02-19 22:13:04.700,41.0311,71.671,38.89,4.2,"3 km N of Namangan, Uzbekistan"
2016-02-17 23:58:05.920,39.0598,71.3121,45.38,,"26 km SW of Karakenja, Tajikistan"
2016-02-17 04:29:31.020,38.4415,70.4505,10.09,4.3,"52 km NE of M?’minobod, Tajikistan"
2016-02-15 23:58:18.850,41.2634,71.9082,10.0,4.1,"17 km ENE of Yangiqo‘rg‘on, Uzbekistan"
2016-02-14 21:18:07.870,38.5066,73.0558,69.02,4.0,"87 km WNW of Murghob, Tajikistan"
2016-02-10 23:52:41.880,41.0468,72.8922,42.17,4.4,"12 km E of Bazar-Korgon, Kyrgyzstan"
2016-02-05 03:32:24.150,37.9452,72.5322,56.64,4.4,"100 km ENE of Khorugh, Tajikistan"
2016-02-02 13:27:39.510,38.5322,73.2678,111.7,4.4,"73 km WNW of Murghob, Tajikistan"
2016-02-02 07:01:00.570,40.0345,77.686,14.26,,"158 km ENE of Kashgar, China"
2016-01-31 08:55:33.150,39.6119,73.7488,38.13,4.5,"120 km SE of Nookat, Kyrgyzstan"
2016-01-21 11:11:44.710,40.6582,79.4597,10.0,4.3,"66 km WSW of Aykol, China"
2016-01-18 00:50:35.420,37.5367,72.1614,191.46,4.1,"54 km E of Khorugh, Tajikistan"
2016-01-16 23:44:58.590,38.7971,73.1712,,4.3,"98 km NW of Murghob, Tajikistan"
2016-01-14 03:24:30.690,41.3602,69.2464,8.08,,"10 km NNE of Tashkent, Uzbekistan"
2016-01-13 21:37:37.050,38.7327,73.2032,13.3,5.0,"91 km NW of Murghob, Tajikistan"
2016-01-08 23:02:16.500,40.949,69.1443,10.0,4.3,"15 km NNW of Bo‘ka, Uzbekistan"
2016-01-03 00:20:18.060,38.7426,73.1124,10.0,4.3,"97 km NW of Murghob, Tajikistan"
